,date,team_name,games,minutes,field_goals,field_goal_attempts,field_goal_percentage,three_points,three_point_attempts,three_point_percentage,two_points,two_point_attempts,two_point_percentage,free_throws,free_throw_attempts,free_throw_percentage,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turn_overs,personal_fouls,points
1494,2017-12-8,Miami Heat,24,5785,890,1981,0.449,287,783,0.367,603,1198,0.503,338,439,0.77,191,803,994,507,178,377,495,2405
1495,2017-12-8,Memphis Grizzlies,24,5760,852,1910,0.446,221,647,0.342,631,1263,0.5,420,525,0.8,180,751,931,502,175,330,537,2345
1496,2017-12-8,Chicago Bulls,23,5545,836,2013,0.415,248,725,0.342,588,1288,0.457,280,375,0.747,221,794,1015,505,154,308,431,2200
1497,2017-12-8,Sacramento Kings,24,5760,897,2023,0.443,194,512,0.379,703,1511,0.465,307,416,0.738,217,727,944,493,197,334,476,2295
1498,2017-12-9,Golden State Warriors,27,6505,1188,2321,0.512,335,842,0.398,853,1479,0.577,454,562,0.808,228,985,1213,832,234,430,549,3165
1499,2017-12-9,Houston Rockets,23,5520,899,1933,0.465,372,1011,0.368,527,922,0.572,452,563,0.803,217,814,1031,530,212,354,481,2622
1500,2017-12-9,Toronto Raptors,23,5520,949,1949,0.487,262,733,0.357,687,1216,0.565,410,520,0.788,202,750,952,541,194,315,519,2570
1501,2017-12-9,Cleveland Cavaliers,26,6265,1038,2164,0.48,311,847,0.367,727,1317,0.552,492,608,0.809,217,890,1107,596,177,370,501,2879
1502,2017-12-9,Brooklyn Nets,24,5760,940,2114,0.445,287,817,0.351,653,1297,0.503,458,628,0.729,250,847,1097,549,170,370,519,2625
1503,2017-12-9,New Orleans Pelicans,26,6290,1072,2227,0.481,283,783,0.361,789,1444,0.546,418,557,0.75,225,909,1134,675,194,403,521,2845
1504,2017-12-9,Indiana Pacers,26,6240,1078,2256,0.478,266,674,0.395,812,1582,0.513,395,515,0.767,237,873,1110,604,208,350,482,2817
1505,2017-12-9,Philadelphia 76ers,24,5760,961,2108,0.456,254,709,0.358,707,1399,0.505,416,570,0.73,287,892,1179,616,197,404,574,2592
1506,2017-12-9,Minnesota Timberwolves,26,6265,1034,2198,0.47,214,591,0.362,820,1607,0.51,513,646,0.794,278,818,1096,594,225,345,459,2795
1507,2017-12-9,Phoenix Suns,27,6505,1074,2402,0.447,231,688,0.336,843,1714,0.492,518,690,0.751,304,938,1242,548,194,422,600,2897
1508,2017-12-9,Denver Nuggets,25,6000,991,2156,0.46,274,744,0.368,717,1412,0.508,418,572,0.731,296,825,1121,576,197,373,446,2674
1509,2017-12-9,Orlando Magic,27,6505,1081,2332,0.464,297,810,0.367,784,1522,0.515,426,573,0.743,228,904,1132,630,208,398,544,2885
1510,2017-12-9,Washington Wizards,25,6050,975,2132,0.457,233,637,0.366,742,1495,0.496,472,600,0.787,244,818,1062,547,201,333,547,2655
1511,2017-12-9,Los Angeles Lakers,24,5810,969,2132,0.455,201,631,0.319,768,1501,0.512,401,572,0.701,251,859,1110,544,202,402,535,2540
1512,2017-12-9,Los Angeles Clippers,23,5545,878,1942,0.452,242,681,0.355,636,1261,0.504,416,554,0.751,257,731,988,469,180,337,488,2414
1513,2017-12-9,Charlotte Hornets,24,5810,900,2063,0.436,212,608,0.349,688,1455,0.473,505,692,0.73,246,885,1131,487,147,319,452,2517
1514,2017-12-9,Boston Celtics,27,6505,1016,2260,0.45,308,835,0.369,708,1425,0.497,478,618,0.773,252,965,1217,606,216,360,531,2818
1515,2017-12-9,Detroit Pistons,25,6000,984,2159,0.456,275,726,0.379,709,1433,0.495,358,486,0.737,265,795,1060,555,198,345,491,2601
1516,2017-12-9,New York Knicks,24,5760,957,2034,0.471,195,546,0.357,762,1488,0.512,382,482,0.793,262,816,1078,558,162,379,494,2491
1517,2017-12-9,Milwaukee Bucks,24,5785,928,1939,0.479,212,583,0.364,716,1356,0.528,412,547,0.753,175,739,914,532,202,310,533,2480
1518,2017-12-9,Utah Jazz,26,6265,977,2148,0.455,307,793,0.387,670,1355,0.494,422,518,0.815,224,821,1045,568,256,374,529,2683
1519,2017-12-9,Atlanta Hawks,24,5785,930,2059,0.452,254,670,0.379,676,1389,0.487,354,449,0.788,221,750,971,548,216,370,484,2468
1520,2017-12-9,Portland Trail Blazers,24,5785,900,2051,0.439,218,581,0.375,682,1470,0.464,448,551,0.813,250,875,1125,437,155,343,473,2466
1521,2017-12-9,Oklahoma City Thunder,24,5760,908,2069,0.439,241,714,0.338,667,1355,0.492,385,535,0.72,280,762,1042,501,247,348,511,2442
1522,2017-12-9,San Antonio Spurs,26,6240,988,2167,0.456,239,652,0.367,749,1515,0.494,422,532,0.793,271,883,1154,599,195,355,455,2637
1523,2017-12-9,Dallas Mavericks,26,6265,958,2195,0.436,303,838,0.362,655,1357,0.483,391,510,0.767,212,882,1094,554,175,347,515,2610
1524,2017-12-9,Miami Heat,24,5785,890,1981,0.449,287,783,0.367,603,1198,0.503,338,439,0.77,191,803,994,507,178,377,495,2405
1525,2017-12-9,Memphis Grizzlies,25,6000,893,1992,0.448,230,674,0.341,663,1318,0.503,436,547,0.797,191,775,966,526,183,346,562,2452
1526,2017-12-9,Chicago Bulls,24,5810,884,2112,0.419,254,743,0.342,630,1369,0.46,297,397,0.748,227,844,1071,528,159,322,460,2319
1527,2017-12-9,Sacramento Kings,25,6025,944,2120,0.445,207,542,0.382,737,1578,0.467,316,430,0.735,228,762,990,514,209,351,497,2411
1528,2017-12-10,Golden State Warriors,27,6505,1188,2321,0.512,335,842,0.398,853,1479,0.577,454,562,0.808,228,985,1213,832,234,430,549,3165
1529,2017-12-10,Houston Rockets,24,5760,939,2008,0.468,382,1036,0.369,557,972,0.573,486,605,0.803,224,842,1066,544,225,366,498,2746
1530,2017-12-10,Toronto Raptors,23,5520,949,1949,0.487,262,733,0.357,687,1216,0.565,410,520,0.788,202,750,952,541,194,315,519,2570
1531,2017-12-10,Cleveland Cavaliers,27,6505,1074,2239,0.48,325,876,0.371,749,1363,0.55,511,633,0.807,223,917,1140,622,189,387,517,2984
1532,2017-12-10,New Orleans Pelicans,26,6290,1072,2227,0.481,283,783,0.361,789,1444,0.546,418,557,0.75,225,909,1134,675,194,403,521,2845
1533,2017-12-10,Brooklyn Nets,25,6000,973,2195,0.443,294,844,0.348,679,1351,0.503,474,647,0.733,258,882,1140,565,173,382,536,2714
1534,2017-12-10,Indiana Pacers,26,6240,1078,2256,0.478,266,674,0.395,812,1582,0.513,395,515,0.767,237,873,1110,604,208,350,482,2817
1535,2017-12-10,Philadelphia 76ers,25,6000,998,2186,0.457,265,742,0.357,733,1444,0.508,429,583,0.736,294,924,1218,647,207,423,595,2690
1536,2017-12-10,Minnesota Timberwolves,26,6265,1034,2198,0.47,214,591,0.362,820,1607,0.51,513,646,0.794,278,818,1096,594,225,345,459,2795
1537,2017-12-10,Phoenix Suns,28,6745,1109,2482,0.447,238,713,0.334,871,1769,0.492,542,720,0.753,314,968,1282,559,198,432,621,2998
1538,2017-12-10,Orlando Magic,28,6745,1126,2424,0.465,310,844,0.367,816,1580,0.516,433,581,0.745,238,933,1171,669,215,410,568,2995
1539,2017-12-10,Denver Nuggets,25,6000,991,2156,0.46,274,744,0.368,717,1412,0.508,418,572,0.731,296,825,1121,576,197,373,446,2674
1540,2017-12-10,Washington Wizards,26,6290,1017,2214,0.459,246,669,0.368,771,1545,0.499,487,623,0.782,253,853,1106,580,206,346,565,2767
1541,2017-12-10,Los Angeles Lakers,25,6050,1012,2217,0.456,210,658,0.319,802,1559,0.514,416,593,0.702,257,899,1156,568,209,416,556,2650
1542,2017-12-10,Los Angeles Clippers,24,5785,917,2022,0.454,256,713,0.359,661,1309,0.505,437,578,0.756,261,760,1021,491,188,347,507,2527
1543,2017-12-10,Charlotte Hornets,25,6050,941,2156,0.436,220,633,0.348,721,1523,0.473,514,706,0.728,255,919,1174,508,154,330,473,2616
1544,2017-12-10,Boston Celtics,27,6505,1016,2260,0.45,308,835,0.369,708,1425,0.497,478,618,0.773,252,965,1217,606,216,360,531,2818
1545,2017-12-10,Detroit Pistons,25,6000,984,2159,0.456,275,726,0.379,709,1433,0.495,358,486,0.737,265,795,1060,555,198,345,491,2601
1546,2017-12-10,Milwaukee Bucks,25,6025,972,2020,0.481,219,600,0.365,753,1420,0.53,434,573,0.757,183,772,955,554,210,321,562,2597
1547,2017-12-10,New York Knicks,25,6000,1000,2125,0.471,202,570,0.354,798,1555,0.513,391,491,0.796,270,848,1118,583,168,393,511,2593
1548,2017-12-10,Atlanta Hawks,25,6025,971,2139,0.454,271,703,0.385,700,1436,0.487,372,474,0.785,230,781,1011,581,223,382,497,2585
1549,2017-12-10,Portland Trail Blazers,25,6025,945,2139,0.442,236,622,0.379,709,1517,0.467,457,563,0.812,257,901,1158,456,159,358,501,2583
1550,2017-12-10,Utah Jazz,27,6505,1010,2224,0.454,315,816,0.386,695,1408,0.494,448,555,0.807,233,847,1080,588,263,390,552,2783
1551,2017-12-10,Oklahoma City Thunder,25,6025,944,2161,0.437,253,748,0.338,691,1413,0.489,403,566,0.712,297,792,1089,519,254,358,532,2544
1552,2017-12-10,San Antonio Spurs,27,6480,1028,2254,0.456,245,671,0.365,783,1583,0.495,440,557,0.79,289,917,1206,617,200,370,478,2741
1553,2017-12-10,Dallas Mavericks,26,6265,958,2195,0.436,303,838,0.362,655,1357,0.483,391,510,0.767,212,882,1094,554,175,347,515,2610
1554,2017-12-10,Miami Heat,25,6025,932,2071,0.45,295,810,0.364,637,1261,0.505,347,453,0.766,199,839,1038,522,184,382,512,2506
1555,2017-12-10,Memphis Grizzlies,26,6265,932,2080,0.448,243,707,0.344,689,1373,0.502,446,564,0.791,204,809,1013,549,188,359,592,2553
1556,2017-12-10,Chicago Bulls,25,6050,926,2194,0.422,261,768,0.34,665,1426,0.466,310,420,0.738,235,876,1111,556,169,336,479,2423
1557,2017-12-10,Sacramento Kings,25,6025,944,2120,0.445,207,542,0.382,737,1578,0.467,316,430,0.735,228,762,990,514,209,351,497,2411
1558,2017-12-11,Golden State Warriors,27,6505,1188,2321,0.512,335,842,0.398,853,1479,0.577,454,562,0.808,228,985,1213,832,234,430,549,3165
1559,2017-12-11,Houston Rockets,24,5760,939,2008,0.468,382,1036,0.369,557,972,0.573,486,605,0.803,224,842,1066,544,225,366,498,2746
1560,2017-12-11,Toronto Raptors,24,5760,988,2036,0.485,273,770,0.355,715,1266,0.565,423,539,0.785,214,782,996,563,202,328,536,2672
1561,2017-12-11,Cleveland Cavaliers,27,6505,1074,2239,0.48,325,876,0.371,749,1363,0.55,511,633,0.807,223,917,1140,622,189,387,517,2984
1562,2017-12-11,New Orleans Pelicans,27,6530,1118,2307,0.485,298,807,0.369,820,1500,0.547,442,589,0.75,230,937,1167,706,205,417,542,2976
1563,2017-12-11,Indiana Pacers,27,6505,1127,2349,0.48,276,699,0.395,851,1650,0.516,413,537,0.769,248,902,1150,628,214,361,499,2943
1564,2017-12-11,Brooklyn Nets,25,6000,973,2195,0.443,294,844,0.348,679,1351,0.503,474,647,0.733,258,882,1140,565,173,382,536,2714
1565,2017-12-11,Philadelphia 76ers,26,6240,1042,2282,0.457,274,771,0.355,768,1511,0.508,456,613,0.744,316,949,1265,673,212,440,624,2814
1566,2017-12-11,Denver Nuggets,26,6265,1034,2251,0.459,291,786,0.37,743,1465,0.507,431,589,0.732,315,853,1168,600,204,394,466,2790
1567,2017-12-11,Phoenix Suns,28,6745,1109,2482,0.447,238,713,0.334,871,1769,0.492,542,720,0.753,314,968,1282,559,198,432,621,2998
1568,2017-12-11,Minnesota Timberwolves,27,6505,1070,2270,0.471,221,610,0.362,849,1660,0.511,531,669,0.794,287,854,1141,613,232,363,478,2892
1569,2017-12-11,Orlando Magic,28,6745,1126,2424,0.465,310,844,0.367,816,1580,0.516,433,581,0.745,238,933,1171,669,215,410,568,2995
1570,2017-12-11,Washington Wizards,26,6290,1017,2214,0.459,246,669,0.368,771,1545,0.499,487,623,0.782,253,853,1106,580,206,346,565,2767
1571,2017-12-11,Los Angeles Lakers,25,6050,1012,2217,0.456,210,658,0.319,802,1559,0.514,416,593,0.702,257,899,1156,568,209,416,556,2650
1572,2017-12-11,Los Angeles Clippers,24,5785,917,2022,0.454,256,713,0.359,661,1309,0.505,437,578,0.756,261,760,1021,491,188,347,507,2527
1573,2017-12-11,Charlotte Hornets,25,6050,941,2156,0.436,220,633,0.348,721,1523,0.473,514,706,0.728,255,919,1174,508,154,330,473,2616
1574,2017-12-11,New York Knicks,26,6240,1039,2205,0.471,207,587,0.353,832,1618,0.514,419,525,0.798,276,875,1151,599,177,405,541,2704
1575,2017-12-11,Milwaukee Bucks,25,6025,972,2020,0.481,219,600,0.365,753,1420,0.53,434,573,0.757,183,772,955,554,210,321,562,2597
1576,2017-12-11,Boston Celtics,28,6745,1049,2339,0.448,319,865,0.369,730,1474,0.495,492,636,0.774,261,1006,1267,622,220,373,549,2909
1577,2017-12-11,Atlanta Hawks,26,6265,1008,2216,0.455,280,734,0.381,728,1482,0.491,396,504,0.786,236,810,1046,603,228,398,525,2692
1578,2017-12-11,Portland Trail Blazers,25,6025,945,2139,0.442,236,622,0.379,709,1517,0.467,457,563,0.812,257,901,1158,456,159,358,501,2583
1579,2017-12-11,Detroit Pistons,26,6240,1012,2243,0.451,285,759,0.375,727,1484,0.49,373,505,0.739,276,830,1106,569,205,354,507,2682
1580,2017-12-11,Utah Jazz,27,6505,1010,2224,0.454,315,816,0.386,695,1408,0.494,448,555,0.807,233,847,1080,588,263,390,552,2783
1581,2017-12-11,Oklahoma City Thunder,25,6025,944,2161,0.437,253,748,0.338,691,1413,0.489,403,566,0.712,297,792,1089,519,254,358,532,2544
1582,2017-12-11,San Antonio Spurs,27,6480,1028,2254,0.456,245,671,0.365,783,1583,0.495,440,557,0.79,289,917,1206,617,200,370,478,2741
1583,2017-12-11,Miami Heat,25,6025,932,2071,0.45,295,810,0.364,637,1261,0.505,347,453,0.766,199,839,1038,522,184,382,512,2506
1584,2017-12-11,Dallas Mavericks,27,6505,995,2276,0.437,314,869,0.361,681,1407,0.484,398,519,0.767,218,909,1127,577,181,357,537,2702
1585,2017-12-11,Memphis Grizzlies,26,6265,932,2080,0.448,243,707,0.344,689,1373,0.502,446,564,0.791,204,809,1013,549,188,359,592,2553
1586,2017-12-11,Chicago Bulls,25,6050,926,2194,0.422,261,768,0.34,665,1426,0.466,310,420,0.738,235,876,1111,556,169,336,479,2423
1587,2017-12-11,Sacramento Kings,26,6265,979,2193,0.446,217,565,0.384,762,1628,0.468,323,444,0.727,235,797,1032,529,216,372,514,2498
1588,2017-12-12,Golden State Warriors,28,6745,1232,2401,0.513,345,862,0.4,887,1539,0.576,467,579,0.807,234,1021,1255,858,239,444,565,3276
1589,2017-12-12,Houston Rockets,25,6000,987,2096,0.471,399,1081,0.369,588,1015,0.579,503,630,0.798,228,874,1102,574,237,375,513,2876
1590,2017-12-12,New Orleans Pelicans,28,6770,1167,2392,0.488,316,840,0.376,851,1552,0.548,449,602,0.746,236,972,1208,738,211,435,561,3099
1591,2017-12-12,Cleveland Cavaliers,27,6505,1074,2239,0.48,325,876,0.371,749,1363,0.55,511,633,0.807,223,917,1140,622,189,387,517,2984
1592,2017-12-12,Toronto Raptors,25,6000,1020,2116,0.482,280,799,0.35,740,1317,0.562,443,565,0.784,217,822,1039,581,210,341,558,2763
1593,2017-12-12,Indiana Pacers,27,6505,1127,2349,0.48,276,699,0.395,851,1650,0.516,413,537,0.769,248,902,1150,628,214,361,499,2943
1594,2017-12-12,Brooklyn Nets,25,6000,973,2195,0.443,294,844,0.348,679,1351,0.503,474,647,0.733,258,882,1140,565,173,382,536,2714
1595,2017-12-12,Philadelphia 76ers,26,6240,1042,2282,0.457,274,771,0.355,768,1511,0.508,456,613,0.744,316,949,1265,673,212,440,624,2814
1596,2017-12-12,Denver Nuggets,26,6265,1034,2251,0.459,291,786,0.37,743,1465,0.507,431,589,0.732,315,853,1168,600,204,394,466,2790
1597,2017-12-12,Phoenix Suns,28,6745,1109,2482,0.447,238,713,0.334,871,1769,0.492,542,720,0.753,314,968,1282,559,198,432,621,2998
1598,2017-12-12,Minnesota Timberwolves,27,6505,1070,2270,0.471,221,610,0.362,849,1660,0.511,531,669,0.794,287,854,1141,613,232,363,478,2892
1599,2017-12-12,Orlando Magic,28,6745,1126,2424,0.465,310,844,0.367,816,1580,0.516,433,581,0.745,238,933,1171,669,215,410,568,2995
1600,2017-12-12,Washington Wizards,26,6290,1017,2214,0.459,246,669,0.368,771,1545,0.499,487,623,0.782,253,853,1106,580,206,346,565,2767
1601,2017-12-12,Los Angeles Lakers,25,6050,1012,2217,0.456,210,658,0.319,802,1559,0.514,416,593,0.702,257,899,1156,568,209,416,556,2650
1602,2017-12-12,Charlotte Hornets,26,6290,984,2237,0.44,233,658,0.354,751,1579,0.476,531,730,0.727,264,951,1215,530,161,342,493,2732
1603,2017-12-12,Los Angeles Clippers,25,6025,951,2114,0.45,264,749,0.352,687,1365,0.503,457,602,0.759,275,803,1078,509,194,359,527,2623
1604,2017-12-12,New York Knicks,26,6240,1039,2205,0.471,207,587,0.353,832,1618,0.514,419,525,0.798,276,875,1151,599,177,405,541,2704
1605,2017-12-12,Milwaukee Bucks,25,6025,972,2020,0.481,219,600,0.365,753,1420,0.53,434,573,0.757,183,772,955,554,210,321,562,2597
1606,2017-12-12,Atlanta Hawks,26,6265,1008,2216,0.455,280,734,0.381,728,1482,0.491,396,504,0.786,236,810,1046,603,228,398,525,2692
1607,2017-12-12,Portland Trail Blazers,26,6265,982,2227,0.441,243,650,0.374,739,1577,0.469,480,588,0.816,269,928,1197,470,170,367,519,2687
1608,2017-12-12,Detroit Pistons,26,6240,1012,2243,0.451,285,759,0.375,727,1484,0.49,373,505,0.739,276,830,1106,569,205,354,507,2682
1609,2017-12-12,Boston Celtics,29,6985,1082,2422,0.447,329,905,0.364,753,1517,0.496,501,650,0.771,272,1041,1313,644,222,388,568,2994
1610,2017-12-12,Utah Jazz,27,6505,1010,2224,0.454,315,816,0.386,695,1408,0.494,448,555,0.807,233,847,1080,588,263,390,552,2783
1611,2017-12-12,Oklahoma City Thunder,26,6265,979,2246,0.436,262,774,0.339,717,1472,0.487,427,591,0.723,308,820,1128,535,258,372,551,2647
1612,2017-12-12,San Antonio Spurs,27,6480,1028,2254,0.456,245,671,0.365,783,1583,0.495,440,557,0.79,289,917,1206,617,200,370,478,2741
1613,2017-12-12,Miami Heat,26,6265,969,2137,0.453,309,837,0.369,660,1300,0.508,366,477,0.767,201,872,1073,546,192,395,534,2613
1614,2017-12-12,Dallas Mavericks,27,6505,995,2276,0.437,314,869,0.361,681,1407,0.484,398,519,0.767,218,909,1127,577,181,357,537,2702
1615,2017-12-12,Memphis Grizzlies,27,6505,960,2152,0.446,251,734,0.342,709,1418,0.5,464,591,0.785,210,834,1044,566,194,373,614,2635
1616,2017-12-12,Chicago Bulls,26,6290,965,2275,0.424,273,797,0.343,692,1478,0.468,328,445,0.737,245,912,1157,579,178,344,497,2531
1617,2017-12-12,Sacramento Kings,26,6265,979,2193,0.446,217,565,0.384,762,1628,0.468,323,444,0.727,235,797,1032,529,216,372,514,2498
1618,2017-12-13,Golden State Warriors,28,6745,1232,2401,0.513,345,862,0.4,887,1539,0.576,467,579,0.807,234,1021,1255,858,239,444,565,3276
1619,2017-12-13,Houston Rockets,25,6000,987,2096,0.471,399,1081,0.369,588,1015,0.579,503,630,0.798,228,874,1102,574,237,375,513,2876
1620,2017-12-13,Cleveland Cavaliers,28,6745,1122,2325,0.483,345,914,0.377,777,1411,0.551,518,643,0.806,229,948,1177,657,194,400,535,3107
1621,2017-12-13,New Orleans Pelicans,28,6770,1167,2392,0.488,316,840,0.376,851,1552,0.548,449,602,0.746,236,972,1208,738,211,435,561,3099
1622,2017-12-13,Toronto Raptors,25,6000,1020,2116,0.482,280,799,0.35,740,1317,0.562,443,565,0.784,217,822,1039,581,210,341,558,2763
1623,2017-12-13,Indiana Pacers,27,6505,1127,2349,0.48,276,699,0.395,851,1650,0.516,413,537,0.769,248,902,1150,628,214,361,499,2943
1624,2017-12-13,Philadelphia 76ers,27,6505,1082,2362,0.458,285,797,0.358,797,1565,0.509,483,645,0.749,323,994,1317,705,218,464,642,2932
1625,2017-12-13,Brooklyn Nets,26,6240,1007,2279,0.442,304,887,0.343,703,1392,0.505,499,680,0.734,267,926,1193,591,177,396,557,2817
1626,2017-12-13,Minnesota Timberwolves,28,6770,1114,2378,0.468,226,639,0.354,888,1739,0.511,550,696,0.79,304,887,1191,632,246,373,499,3004
1627,2017-12-13,Denver Nuggets,27,6505,1074,2330,0.461,301,816,0.369,773,1514,0.511,444,603,0.736,321,891,1212,627,212,411,481,2893
1628,2017-12-13,Orlando Magic,28,6745,1126,2424,0.465,310,844,0.367,816,1580,0.516,433,581,0.745,238,933,1171,669,215,410,568,2995
1629,2017-12-13,Phoenix Suns,29,6985,1146,2572,0.446,245,745,0.329,901,1827,0.493,553,734,0.753,327,1000,1327,581,203,444,639,3090
1630,2017-12-13,Los Angeles Lakers,26,6315,1054,2319,0.455,223,693,0.322,831,1626,0.511,428,608,0.704,277,931,1208,592,215,432,575,2759
1631,2017-12-13,Washington Wizards,27,6530,1055,2309,0.457,250,691,0.362,805,1618,0.498,505,645,0.783,265,890,1155,598,214,356,591,2865
1632,2017-12-13,Charlotte Hornets,26,6290,984,2237,0.44,233,658,0.354,751,1579,0.476,531,730,0.727,264,951,1215,530,161,342,493,2732
1633,2017-12-13,Los Angeles Clippers,25,6025,951,2114,0.45,264,749,0.352,687,1365,0.503,457,602,0.759,275,803,1078,509,194,359,527,2623
1634,2017-12-13,New York Knicks,27,6505,1087,2306,0.471,216,609,0.355,871,1697,0.513,427,536,0.797,291,909,1200,624,184,419,557,2817
1635,2017-12-13,Atlanta Hawks,27,6505,1051,2308,0.455,296,770,0.384,755,1538,0.491,408,517,0.789,246,837,1083,629,236,408,542,2806
1636,2017-12-13,Milwaukee Bucks,25,6025,972,2020,0.481,219,600,0.365,753,1420,0.53,434,573,0.757,183,772,955,554,210,321,562,2597
1637,2017-12-13,Portland Trail Blazers,26,6265,982,2227,0.441,243,650,0.374,739,1577,0.469,480,588,0.816,269,928,1197,470,170,367,519,2687
1638,2017-12-13,Boston Celtics,29,6985,1082,2422,0.447,329,905,0.364,753,1517,0.496,501,650,0.771,272,1041,1313,644,222,388,568,2994
1639,2017-12-13,Utah Jazz,27,6505,1010,2224,0.454,315,816,0.386,695,1408,0.494,448,555,0.807,233,847,1080,588,263,390,552,2783
1640,2017-12-13,Detroit Pistons,27,6480,1040,2322,0.448,294,784,0.375,746,1538,0.485,392,527,0.744,287,859,1146,586,212,374,523,2766
1641,2017-12-13,Oklahoma City Thunder,26,6265,979,2246,0.436,262,774,0.339,717,1472,0.487,427,591,0.723,308,820,1128,535,258,372,551,2647
1642,2017-12-13,San Antonio Spurs,28,6720,1063,2341,0.454,252,699,0.361,811,1642,0.494,452,576,0.785,299,956,1255,637,204,380,489,2830
1643,2017-12-13,Miami Heat,26,6265,969,2137,0.453,309,837,0.369,660,1300,0.508,366,477,0.767,201,872,1073,546,192,395,534,2613
1644,2017-12-13,Dallas Mavericks,28,6745,1033,2365,0.437,323,893,0.362,710,1472,0.482,408,531,0.768,226,950,1176,594,189,363,556,2797
1645,2017-12-13,Memphis Grizzlies,27,6505,960,2152,0.446,251,734,0.342,709,1418,0.5,464,591,0.785,210,834,1044,566,194,373,614,2635
1646,2017-12-13,Chicago Bulls,26,6290,965,2275,0.424,273,797,0.343,692,1478,0.468,328,445,0.737,245,912,1157,579,178,344,497,2531
1647,2017-12-13,Sacramento Kings,27,6505,1017,2282,0.446,224,587,0.382,793,1695,0.468,339,466,0.727,246,831,1077,550,225,381,532,2597
1648,2017-12-14,Golden State Warriors,28,6745,1232,2401,0.513,345,862,0.4,887,1539,0.576,467,579,0.807,234,1021,1255,858,239,444,565,3276
1649,2017-12-14,Houston Rockets,26,6240,1026,2184,0.47,416,1126,0.369,610,1058,0.577,516,649,0.795,234,913,1147,598,244,385,531,2984
1650,2017-12-14,Cleveland Cavaliers,28,6745,1122,2325,0.483,345,914,0.377,777,1411,0.551,518,643,0.806,229,948,1177,657,194,400,535,3107
1651,2017-12-14,New Orleans Pelicans,29,7010,1212,2472,0.49,329,865,0.38,883,1607,0.549,461,617,0.747,245,1004,1249,773,216,456,577,3214
1652,2017-12-14,Toronto Raptors,26,6240,1060,2208,0.48,289,825,0.35,771,1383,0.557,469,596,0.787,225,859,1084,597,217,347,583,2878
1653,2017-12-14,Philadelphia 76ers,27,6505,1082,2362,0.458,285,797,0.358,797,1565,0.509,483,645,0.749,323,994,1317,705,218,464,642,2932
