ticket_handle,game_handle,v,v+,t,h,h+,cuttoff_date,outcomes,visitor,home,sport
2600,87,5.5,0.0,3.7,0.0,1.45,2017-10-17 14:45:00.0,v,BESIKTAS,MONACO,SCR
2600,84,1.55,0.0,3.5,0.0,4.5,2017-10-17 14:45:00.0,h,FC SEVILLA,SPARTAK MOSCOW,SCR
2600,85,1.9,0.0,3.0,0.0,3.4,2017-10-17 14:45:00.0,v,SHAKHTAR DONETSK,FEYENOORD,SCR
2600,60,1.6,2.2,7.0,2.9,2.1,2017-10-19 21:00:00.0,v,ST. LOUIS,COLORADO,HKY
2600,61,2.1,2.9,7.0,2.2,1.6,2017-10-19 21:00:00.0,v,CAROLINA,CALGARY,HKY
2600,62,1.5,2.05,7.0,3.0,2.3,2017-10-19 22:00:00.0,v,DALLAS,ARIZONA,HKY
2600,64,1.75,2.4,2.5,2.1,1.65,2017-10-17 21:00:00.0,v+ v,LOS ANGELES-D,CHICAGO-C,BBL
2600,65,1.65,2.1,2.5,2.4,1.75,2017-10-18 17:00:00.0,h+ h,HOUSTON,NEW YORK-Y,BBL
2600,66,1.8,2.5,2.5,2.0,1.6,2017-10-18 21:00:00.0,h t,LOS ANGELES-D,CHICAGO-C,BBL
2600,68,3.2,3.9,2.5,2.6,2.0,2017-10-17 20:00:00.0,t,BOSTON,CLEVELAND,BKL
2600,69,4.7,7.0,3.5,1.8,1.4,2017-10-17 22:30:00.0,t,HOUSTON,GOLDEN STATE,BKL
2600,99,2.7,0.0,2.8,0.0,2.4,2017-10-19 15:00:00.0,v,LYON,EVERTON,SCR
2600,98,7.0,0.0,4.25,0.0,1.3,2017-10-19 15:00:00.0,t,AEK ATHENS,AC MILAN,SCR
2600,91,1.55,0.0,3.5,0.0,4.5,2017-10-18 14:45:00.0,v,MANCHESTER UTD,BENFICA,SCR
2600,90,3.9,0.0,3.1,0.0,1.75,2017-10-18 14:45:00.0,v,BASEL,CSKA MOSCOW,SCR
2600,93,5.5,0.0,3.7,0.0,1.45,2017-10-18 14:45:00.0,t,AS ROMA,CHELSEA,SCR
2600,95,1.55,0.0,3.5,0.0,4.5,2017-10-19 13:00:00.0,v,ARSENAL,CRVENA ZVEVDA,SCR
2600,94,9.0,0.0,5.0,0.0,1.2,2017-10-18 14:45:00.0,h,SPORTING CP LISBON,JUVENTUS,SCR
2600,97,8.0,0.0,4.5,0.0,1.25,2017-10-19 15:00:00.0,t,SLAVIA PRAGUE,VILLARREAL,SCR
2600,96,2.8,0.0,3.0,0.0,2.2,2017-10-19 13:00:00.0,v,LAZIO,OGC NICE,SCR
2600,15,2.0,2.6,3.0,3.2,2.6,2017-10-19 20:15:00.0,t,KANSAS CITY,OAKLAND,FTB
2600,48,2.2,3.0,7.0,2.1,1.55,2017-10-17 21:00:00.0,v+ v,CAROLINA,EDMONTON,HKY
2600,49,1.9,2.7,7.0,2.4,1.7,2017-10-17 22:00:00.0,h,BUFFALO,VEGAS,HKY
2600,46,1.85,2.6,7.0,2.5,1.75,2017-10-17 20:00:00.0,v+ v,COLUMBUS,WINNIPEG,HKY
2600,47,2.5,3.3,7.0,1.9,1.45,2017-10-17 20:30:00.0,h+ h,ARIZONA,DALLAS,HKY
2600,44,2.5,3.3,7.0,1.9,1.45,2017-10-17 19:30:00.0,v+ v,VANCOUVER,OTTAWA,HKY
2600,45,2.7,3.5,7.0,1.85,1.4,2017-10-17 20:00:00.0,h+ h,COLORADO,NASHVILLE,HKY
2600,42,2.2,3.0,7.0,2.1,1.55,2017-10-17 19:00:00.0,v+ v,TORONTO,WASHINGTON,HKY
2600,43,1.7,2.4,7.0,2.7,1.9,2017-10-17 19:30:00.0,h t,TAMPA BAY,NEW JERSEY,HKY
2600,40,1.7,2.4,7.0,2.7,1.9,2017-10-17 19:00:00.0,v,PITTSBURGH,NEW YORK-R,HKY
2600,41,2.2,3.0,7.0,2.1,1.55,2017-10-17 19:00:00.0,h+ h,FLORIDA,PHILADELPHIA,HKY
2600,77,3.05,3.75,2.25,2.9,2.3,2017-10-18 21:00:00.0,h,DENVER,UTAH,BKL
2600,76,3.8,4.8,2.8,2.3,1.7,2017-10-18 20:30:00.0,v,ATLANTA,DALLAS,BKL
2600,75,3.1,3.8,2.3,2.8,2.2,2017-10-18 20:00:00.0,h+ h,NEW ORLEANS,MEMPHIS,BKL
2600,73,2.1,2.7,2.4,3.85,3.15,2017-10-18 19:00:00.0,h,MIAMI,ORLANDO,BKL
2600,72,3.2,3.9,2.5,2.6,2.0,2017-10-18 19:00:00.0,h,BROOKLYN,INDIANA,BKL
2600,71,3.15,3.85,2.4,2.7,2.1,2017-10-18 19:00:00.0,h+ h,CHARLOTTE,DETROIT,BKL
2600,70,4.0,5.0,3.0,2.2,1.6,2017-10-18 19:00:00.0,t,PHILADELPHIA,WASHINGTON,BKL
2600,79,2.4,3.1,2.2,3.7,3.0,2017-10-18 22:00:00.0,v+ v,PORTLAND,PHOENIX,BKL
2600,78,3.0,3.7,2.2,3.1,2.4,2017-10-18 21:30:00.0,h,MINNESOTA,SAN ANTONIO,BKL
2627,30,2.1,2.9,7.0,2.2,1.6,2017-12-07 22:30:00.0,h,CAROLINA,SAN JOSE,HKY
2627,42,1.55,2.1,3.1,5.3,4.1,2017-12-07 21:00:00.0,v,WASHINGTON,PHOENIX,BKL
2627,22,2.7,3.5,7.0,1.85,1.4,2017-12-07 19:00:00.0,h+ h,ARIZONA,BOSTON,HKY
2627,29,2.5,3.3,7.0,1.9,1.45,2017-12-07 22:30:00.0,h,OTTAWA,LOS ANGELES,HKY
2627,60,3.6,0.0,3.0,0.0,1.85,2017-12-07 15:00:00.0,v,ZENIT ST. PETERSBURG,REAL SOCIEDAD,SCR
2627,61,1.95,0.0,3.0,0.0,3.3,2017-12-07 23:59:00.0,v,BAYERN LEVERKUSEN,STUTTGART,SCR
2627,62,5.0,0.0,3.6,0.0,1.5,2017-12-07 23:59:00.0,v,RACING STRASBOURG,GIRONDINS BORDEAUX,SCR
2627,63,2.8,0.0,3.0,0.0,2.2,2017-12-07 23:59:00.0,h,LAS PALMAS,ALAVES,SCR
2627,35,3.1,3.8,2.3,2.8,2.2,2017-12-06 19:30:00.0,h+ h,MEMPHIS,NEW YORK,BKL
2627,67,3.4,4.2,2.55,2.5,1.9,2017-12-06 19:00:00.0,t,WISCONSIN,TEMPLE,CBK
2627,68,4.7,7.0,3.5,1.8,1.4,2017-12-06 19:00:00.0,h+ h,WYOMING,SOUTH CAROLINA,CBK
2627,83,4.0,5.0,3.0,2.2,1.6,2017-12-07 22:00:00.0,h,EASTERN WASHINGTON,SAN FRANCISCO,CBK
2627,80,3.8,4.8,2.8,2.3,1.7,2017-12-07 20:00:00.0,h,IOWA,IOWA ST.,CBK
2627,81,3.15,3.85,2.4,2.7,2.1,2017-12-07 20:00:00.0,t,TEXAS-ARLINGTON,NORTHERN IOWA,CBK
2627,24,2.1,2.9,7.0,2.2,1.6,2017-12-07 19:30:00.0,v,CALGARY,MONTREAL,HKY
2627,25,3.0,4.0,8.0,1.7,1.35,2017-12-07 19:30:00.0,h+ h,COLORADO,TAMPA BAY,HKY
2627,26,1.65,2.3,7.0,2.8,2.0,2017-12-07 19:30:00.0,h+ h,WINNIPEG,FLORIDA,HKY
2627,27,2.3,3.0,7.0,2.05,1.5,2017-12-07 20:00:00.0,h+ h,DALLAS,ST. LOUIS,HKY
2627,20,2.2,3.0,7.0,2.1,1.55,2017-12-06 21:30:00.0,v+ v,PHILADELPHIA,EDMONTON,HKY
2627,21,1.85,2.6,7.0,2.5,1.75,2017-12-06 22:00:00.0,h+ h,OTTAWA,ANAHEIM,HKY
2627,48,9.0,0.0,5.0,0.0,1.2,2017-12-06 14:45:00.0,v,BESIKTAS,RB LEIPZIG,SCR
2627,49,6.0,0.0,3.8,0.0,1.4,2017-12-06 14:45:00.0,h,BORUSSIA DORTMUND,REAL MADRID,SCR
2627,46,2.3,0.0,2.7,0.0,2.8,2017-12-06 14:45:00.0,h,MANCHESTER CITY,SHAKHTAR DONETSK,SCR
2627,23,2.2,3.0,7.0,2.1,1.55,2017-12-07 19:00:00.0,h,NEW YORK-I,PITTSBURGH,HKY
2627,44,1.8,2.4,2.6,4.6,3.6,2017-12-07 22:30:00.0,v+ v,HOUSTON,UTAH,BKL
2627,45,1.2,0.0,5.0,0.0,9.0,2017-12-06 14:45:00.0,h,NAPOLI,FEYENOORD,SCR
2627,28,1.9,2.7,7.0,2.4,1.7,2017-12-07 22:00:00.0,v+ v,PHILADELPHIA,VANCOUVER,HKY
2627,43,1.6,2.2,3.0,5.0,4.0,2017-12-07 22:00:00.0,t,OKLAHOMA CITY,BROOKLYN,BKL
2627,40,1.7,2.3,2.8,4.8,3.8,2017-12-06 22:30:00.0,v,MINNESOTA,LOS ANGELES-C,BKL
2627,41,4.0,5.0,3.0,2.2,1.6,2017-12-07 20:00:00.0,t,LOS ANGELES-L,PHILADELPHIA,BKL
2627,2,1.65,2.2,3.4,3.9,3.2,2017-12-07 23:59:00.0,v+ v,DALLAS,NEW YORK-G,FTB
2627,5,2.6,3.2,3.0,2.6,2.0,2017-12-07 23:59:00.0,v+ v,SAN FRANCISCO,HOUSTON,FTB
2627,4,2.8,3.4,3.2,2.4,1.8,2017-12-07 23:59:00.0,h+ h,OAKLAND,KANSAS CITY,FTB
2627,7,3.7,4.8,3.5,2.0,1.5,2017-12-07 23:59:00.0,v+ v,CHICAGO,CINCINNATI,FTB
2627,6,1.9,2.5,3.1,3.3,2.7,2017-12-07 23:59:00.0,v t,GREEN BAY,CLEVELAND,FTB
2627,9,3.7,4.8,3.5,2.0,1.5,2017-12-07 23:59:00.0,h+ h,WASHINGTON,LOS ANGELES-CH,FTB
2627,8,2.0,2.6,3.0,3.2,2.6,2017-12-07 23:59:00.0,h,MINNESOTA,CAROLINA,FTB
2627,78,3.6,4.6,2.6,2.4,1.8,2017-12-07 19:00:00.0,h+ h,ELON,N.C. GREENSBORO,CBK
2627,18,2.5,3.3,7.0,1.9,1.45,2017-12-06 19:30:00.0,h t,CALGARY,TORONTO,HKY
2627,39,4.3,5.6,3.2,2.0,1.5,2017-12-06 20:30:00.0,h+ h,MIAMI,SAN ANTONIO,BKL
2627,34,4.7,7.0,3.5,1.8,1.4,2017-12-06 19:30:00.0,h,DALLAS,BOSTON,BKL
2627,74,3.1,3.8,2.3,2.8,2.2,2017-12-06 22:00:00.0,h+ h,WASHINGTON ST.,IDAHO,CBK
2627,73,4.3,5.6,3.2,2.0,1.5,2017-12-06 21:00:00.0,h+ h,NEW MEXICO,COLORADO,CBK
2627,71,3.1,3.8,2.3,2.8,2.2,2017-12-06 20:00:00.0,t,MIDDLE TENNESSEE ST,VANDERBILT,CBK
2627,70,3.1,3.8,2.3,2.8,2.2,2017-12-06 20:00:00.0,t,RHODE ISLAND,ALABAMA,CBK
2627,59,6.0,0.0,3.8,0.0,1.4,2017-12-07 15:00:00.0,t,RED BULL SALZBURG,MARSEILLE,SCR
2627,79,4.7,7.0,3.5,1.8,1.4,2017-12-07 19:00:00.0,t,DREXEL,LASALLE,CBK
2627,14,3.3,4.0,3.4,2.2,1.6,2017-12-07 23:59:00.0,t,BALTIMORE,PITTSBURGH,FTB
2627,11,1.9,2.5,3.1,3.3,2.7,2017-12-07 23:59:00.0,h,TENNESSEE,ARIZONA,FTB
2627,10,2.2,2.8,2.8,3.0,2.4,2017-12-07 23:59:00.0,h+ h,NEW YORK-J,DENVER,FTB
2627,13,2.5,3.1,2.9,2.7,2.1,2017-12-07 23:59:00.0,h,SEATTLE,JACKSONVILLE,FTB
2627,38,3.4,4.2,2.55,2.5,1.9,2017-12-06 20:00:00.0,h,DENVER,NEW ORLEANS,BKL
2627,15,1.2,1.4,4.0,7.5,5.2,2017-12-07 23:59:00.0,h,NEW ENGLAND,MIAMI,FTB
2627,58,3.4,0.0,3.0,0.0,1.9,2017-12-07 15:00:00.0,h,FC KOLN,CRVENA ZVEVDA,SCR
2627,17,2.5,3.1,2.9,2.6,2.05,2017-12-07 23:59:00.0,t,ARMY,NAVY,CFB
2627,16,2.2,2.8,2.8,3.0,2.4,2017-12-07 20:15:00.0,t,NEW ORLEANS,ATLANTA,FTB
2627,19,2.2,3.0,7.0,2.1,1.55,2017-12-06 20:00:00.0,h+ h,CHICAGO,WASHINGTON,HKY
2627,54,2.8,0.0,3.0,0.0,2.2,2017-12-07 13:00:00.0,t,PFC LUDOGORETS,TSG 1899 HOFFENHEIM,SCR
2627,57,6.5,0.0,4.0,0.0,1.35,2017-12-07 15:00:00.0,h,BATE BORISOV,ARSENAL,SCR
2627,56,3.0,0.0,2.75,0.0,2.25,2017-12-07 13:00:00.0,h,LYON,ATALANTA,SCR
2627,51,9.0,0.0,5.0,0.0,1.2,2017-12-07 13:00:00.0,v,MACCABI TEL-AVIV,VILLARREAL,SCR
2627,36,1.8,2.4,2.6,4.6,3.6,2017-12-06 20:00:00.0,v+ v,GOLDEN STATE,CHARLOTTE,BKL
2627,53,6.0,0.0,3.8,0.0,1.4,2017-12-07 13:00:00.0,h,PARTIZAN BELGRADE,DYNAMO KIEV,SCR
2627,52,5.5,0.0,3.7,0.0,1.45,2017-12-07 13:00:00.0,v,FC ASTANA,SLAVIA PRAGUE,SCR
2627,33,3.8,4.8,2.8,2.3,1.7,2017-12-06 19:00:00.0,t,ATLANTA,ORLANDO,BKL
2627,55,2.25,0.0,2.75,0.0,3.0,2017-12-07 13:00:00.0,t,AEK ATHENS,AUSTRIA WIEN,SCR
2627,37,3.4,4.2,2.55,2.5,1.9,2017-12-06 20:00:00.0,t,DETROIT,MILWAUKEE,BKL
2627,47,9.0,0.0,5.0,0.0,1.2,2017-12-06 14:45:00.0,h,MONACO,FC PORTO,SCR
2627,32,5.5,7.6,3.7,1.6,1.3,2017-12-06 19:00:00.0,t,CHICAGO,INDIANA,BKL
2627,12,2.5,3.1,2.9,2.7,2.1,2017-12-07 23:59:00.0,v+ v,PHILADELPHIA,LOS ANGELES-R,FTB
2627,31,8.0,9.0,5.0,1.2,1.1,2017-12-06 19:00:00.0,h,SACRAMENTO,CLEVELAND,BKL
2627,50,9.9,0.0,6.0,0.0,1.1,2017-12-06 14:45:00.0,h,APOEL NICOSIA,TOTTENHAM HOT,SCR
2624,42,1.55,2.1,7.0,3.0,2.2,2017-12-02 19:00:00.0,h,TORONTO,VANCOUVER,HKY
2624,29,4.5,6.2,3.8,1.6,1.3,2017-12-02 19:45:00.0,t,FRESNO ST.,BOISE ST.,CFB
2624,61,3.6,4.6,2.6,2.4,1.8,2017-12-02 14:00:00.0,h+ h,LOS ANGELES-C,DALLAS,BKL
2624,62,3.6,4.6,2.6,2.4,1.8,2017-12-02 15:00:00.0,v+ v,ATLANTA,BROOKLYN,BKL
2624,63,6.0,8.0,4.5,1.4,1.2,2017-12-02 19:30:00.0,t,MEMPHIS,CLEVELAND,BKL
2624,64,3.4,4.2,2.55,2.5,1.9,2017-12-02 19:30:00.0,t,DETROIT,PHILADELPHIA,BKL
2624,65,6.0,8.0,4.5,1.4,1.2,2017-12-02 20:30:00.0,t,SACRAMENTO,MILWAUKEE,BKL
2624,67,3.15,3.85,2.4,2.7,2.1,2017-12-02 22:00:00.0,v,NEW ORLEANS,PORTLAND,BKL
2624,80,1.25,0.0,4.5,0.0,8.0,2017-12-02 23:59:00.0,t,AC MILAN,BENEVENTO,SCR
2624,81,2.2,0.0,3.0,0.0,2.8,2017-12-02 23:59:00.0,t,SOUTHAMPTON,BOURNEMOUTH,SCR
2624,24,2.9,3.5,3.3,2.3,1.75,2017-12-02 14:00:00.0,v+ v,IDAHO,GEORGIA ST.,CFB
2624,26,2.6,3.2,3.0,2.6,2.0,2017-12-02 16:00:00.0,v+ v,GEORGIA,AUBURN,CFB
2624,27,5.0,7.0,3.9,1.5,1.25,2017-12-02 16:30:00.0,h,SOUTH ALABAMA,NEW MEXICO ST.,CFB
2624,48,1.65,2.3,7.0,2.8,2.0,2017-12-02 20:00:00.0,h+ h,NEW JERSEY,ARIZONA,HKY
2624,49,2.5,3.3,7.0,1.9,1.45,2017-12-02 20:00:00.0,h t,ANAHEIM,NASHVILLE,HKY
2624,46,2.2,3.0,7.0,2.1,1.55,2017-12-02 19:00:00.0,h,COLUMBUS,WASHINGTON,HKY
2624,47,2.1,2.9,7.0,2.2,1.6,2017-12-02 19:00:00.0,h,FLORIDA,CAROLINA,HKY
2624,44,2.3,3.0,7.0,2.05,1.5,2017-12-02 19:00:00.0,h+ h,SAN JOSE,TAMPA BAY,HKY
2624,45,2.5,3.3,7.0,1.9,1.45,2017-12-02 19:00:00.0,h+ h,BUFFALO,PITTSBURGH,HKY
2624,28,2.2,2.8,2.8,3.0,2.4,2017-12-02 19:30:00.0,v,TROY,ARKANSAS ST.,CFB
2624,43,2.3,3.0,7.0,2.05,1.5,2017-12-02 19:00:00.0,h+ h,DETROIT,MONTREAL,HKY
2624,41,1.85,2.6,7.0,2.5,1.75,2017-12-02 18:00:00.0,h,ST. LOUIS,MINNESOTA,HKY
2624,1,2.5,3.1,2.9,2.7,2.1,2017-12-02 23:59:00.0,v,MINNESOTA,ATLANTA,FTB
2624,3,1.8,2.4,3.2,3.4,2.8,2017-12-02 23:59:00.0,h,KANSAS CITY,NEW YORK-J,FTB
2624,2,4.0,5.5,3.6,1.8,1.4,2017-12-02 23:59:00.0,h+ h,HOUSTON,TENNESSEE,FTB
2624,5,5.0,7.0,3.9,1.5,1.25,2017-12-02 23:59:00.0,h+ h,INDIANAPOLIS,JACKSONVILLE,FTB
2624,4,2.2,2.8,2.8,3.0,2.4,2017-12-02 23:59:00.0,h+ h,DENVER,MIAMI,FTB
2624,7,2.5,3.1,2.9,2.7,2.1,2017-12-02 23:59:00.0,h+ h,DETROIT,BALTIMORE,FTB
2624,6,2.4,3.0,2.8,2.8,2.2,2017-12-02 23:59:00.0,h t,TAMPA BAY,GREEN BAY,FTB
2624,9,2.7,3.3,3.2,2.4,1.85,2017-12-02 23:59:00.0,t,SAN FRANCISCO,CHICAGO,FTB
2624,8,1.3,1.6,3.8,6.2,4.5,2017-12-02 23:59:00.0,v+ v,NEW ENGLAND,BUFFALO,FTB
2624,97,1.1,1.2,5.0,9.0,8.0,2017-12-02 17:30:00.0,v+ v,VILLANOVA,ST. JOSEPH'S,CBK
2624,99,2.6,3.6,2.1,3.15,2.45,2017-12-02 22:00:00.0,h+ h,SOUTHERN CALIFORNIA,SOUTHERN METHODIST,CBK
2624,92,2.45,3.15,2.1,3.6,2.6,2017-12-02 14:00:00.0,v,WICHITA ST.,BAYLOR,CBK
2624,95,8.0,9.0,5.0,1.2,1.1,2017-12-02 17:00:00.0,h+ h,YALE,TEXAS CHRISTIAN,CBK
2624,79,2.8,0.0,3.0,0.0,2.2,2017-12-02 14:45:00.0,t,ATALANTA,TORINO,SCR
2624,96,5.75,7.8,4.0,1.5,1.25,2017-12-02 17:30:00.0,h+ h,SYRACUSE,KANSAS,CBK
2624,11,4.3,5.8,3.7,1.7,1.35,2017-12-02 23:59:00.0,h,NEW YORK-G,OAKLAND,FTB
2624,10,6.0,9.0,5.0,1.2,1.1,2017-12-02 23:59:00.0,h+ h,CLEVELAND,LOS ANGELES-CH,FTB
2624,13,1.35,1.7,3.7,5.8,4.3,2017-12-02 23:59:00.0,v+ v,LOS ANGELES-R,ARIZONA,FTB
2624,12,3.0,3.7,3.3,2.3,1.7,2017-12-02 23:59:00.0,h+ h,CAROLINA,NEW ORLEANS,FTB
2624,15,1.45,1.9,3.5,5.2,3.9,2017-12-02 23:59:00.0,t,PITTSBURGH,CINCINNATI,FTB
2624,14,1.5,2.0,3.5,4.8,3.7,2017-12-02 23:59:00.0,h+ h,PHILADELPHIA,SEATTLE,FTB
2624,31,1.6,2.2,3.4,4.0,3.3,2017-12-02 20:00:00.0,v,OHIO STATE,WISCONSIN,CFB
2624,30,5.0,7.0,3.9,1.5,1.25,2017-12-02 20:00:00.0,h+ h,MIAMI-FLORIDA,CLEMSON,CFB
2624,51,2.1,2.9,7.0,2.2,1.6,2017-12-02 22:00:00.0,v+ v,EDMONTON,CALGARY,HKY
2624,50,2.0,2.8,7.0,2.3,1.65,2017-12-02 21:00:00.0,h t,CHICAGO,DALLAS,HKY
2631,58,3.1,0.0,2.8,0.0,2.15,2017-12-13 14:45:00.0,v,EVERTON,NEWCASTLE UTD,SCR
2631,56,4.5,0.0,3.5,0.0,1.55,2017-12-13 14:30:00.0,h,FC AUGSBURG,SCHALKE,SCR
2631,54,2.0,0.0,3.0,0.0,3.2,2017-12-13 12:45:00.0,t,MARSEILLE,FC STADE RENNES,SCR
2631,42,3.1,3.8,2.3,2.8,2.2,2017-12-13 19:30:00.0,v,PORTLAND,MIAMI,BKL
2631,43,2.0,2.6,2.5,3.9,3.2,2017-12-13 20:00:00.0,t,UTAH,CHICAGO,BKL
2631,60,9.5,0.0,5.5,0.0,1.15,2017-12-13 14:45:00.0,h,VERONA,AC MILAN,SCR
2631,61,9.95,0.0,6.25,0.0,1.05,2017-12-13 15:00:00.0,h,BOURNEMOUTH,MANCHESTER UTD,SCR
2631,62,1.45,0.0,3.7,0.0,5.5,2017-12-13 15:00:00.0,t,ARSENAL,WEST HAM UTD,SCR
2631,63,2.15,0.0,2.8,0.0,3.1,2017-12-13 15:00:00.0,h,LYON,MONTPELLIER,SCR
2631,64,2.7,0.0,2.8,0.0,2.4,2017-12-13 15:00:00.0,t,OGC NICE,LILLE,SCR
2631,65,5.0,0.0,3.6,0.0,1.5,2017-12-14 23:59:00.0,h,HAMBURGER SV,MONCHENGLADBACH,SCR
2631,66,1.65,0.0,3.3,0.0,4.2,2017-12-14 23:59:00.0,v,MONACO,AS SAINT ETIENNE,SCR
2631,67,9.5,0.0,5.5,0.0,1.15,2017-12-14 23:59:00.0,t,UD LEVANTE,FC SEVILLA,SCR
2631,68,1.4,1.8,3.5,7.0,4.7,2017-12-13 19:00:00.0,v+ v,VILLANOVA,TEMPLE,CBK
2631,69,4.0,5.0,3.0,2.2,1.6,2017-12-13 20:00:00.0,t,WESTERN KENTUCKY,WISCONSIN,CBK
2631,52,4.2,0.0,3.3,0.0,1.65,2017-12-13 11:30:00.0,h,SAMPDORIA,FIORENTINA,SCR
2631,53,4.2,0.0,3.3,0.0,1.65,2017-12-13 12:30:00.0,h,STUTTGART,TSG 1899 HOFFENHEIM,SCR
2631,24,1.5,2.05,7.0,3.0,2.3,2017-12-13 20:00:00.0,v,BOSTON,DETROIT,HKY
2631,25,1.55,2.1,7.0,3.0,2.2,2017-12-13 22:00:00.0,v+ v,NASHVILLE,VANCOUVER,HKY
2631,26,1.85,2.6,7.0,2.5,1.75,2017-12-14 19:00:00.0,v+ v,WASHINGTON,BOSTON,HKY
2631,27,2.5,3.3,7.0,1.9,1.45,2017-12-14 19:00:00.0,h,BUFFALO,PHILADELPHIA,HKY
2631,20,3.7,4.8,3.5,2.0,1.5,2017-12-14 23:59:00.0,t,MARSHALL,COLORADO ST.,CFB
2631,21,2.8,3.4,3.2,2.4,1.8,2017-12-14 23:59:00.0,v,MIDDLE TENNESSEE ST,ARKANSAS ST.,CFB
2631,22,1.6,2.2,7.0,2.9,2.1,2017-12-13 19:00:00.0,h,NEW YORK-R,OTTAWA,HKY
2631,49,5.5,7.6,3.7,1.6,1.3,2017-12-14 20:00:00.0,h,LOS ANGELES-L,CLEVELAND,BKL
2631,46,8.0,9.0,5.0,1.2,1.1,2017-12-13 21:30:00.0,h+ h,CHARLOTTE,HOUSTON,BKL
2631,23,2.1,2.9,7.0,2.2,1.6,2017-12-13 19:00:00.0,v+ v,DALLAS,NEW YORK-I,HKY
2631,44,3.6,4.6,2.6,2.4,1.8,2017-12-13 20:00:00.0,h,MILWAUKEE,NEW ORLEANS,BKL
2631,45,1.2,1.4,4.5,8.0,6.0,2017-12-13 21:00:00.0,v,TORONTO,PHOENIX,BKL
2631,28,2.3,3.0,7.0,2.05,1.5,2017-12-14 19:00:00.0,h+ h,NEW YORK-I,COLUMBUS,HKY
2631,29,2.1,2.9,7.0,2.2,1.6,2017-12-14 19:30:00.0,h,NEW JERSEY,MONTREAL,HKY
2631,40,4.7,7.0,3.5,1.8,1.4,2017-12-13 19:00:00.0,h,MEMPHIS,WASHINGTON,BKL
2631,41,7.0,8.5,4.75,1.3,1.15,2017-12-13 19:30:00.0,h,DENVER,BOSTON,BKL
2631,1,5.2,7.5,4.0,1.4,1.2,2017-12-14 23:59:00.0,h+ h,HOUSTON,JACKSONVILLE,FTB
2631,3,2.5,3.1,2.9,2.7,2.1,2017-12-14 23:59:00.0,h,GREEN BAY,CAROLINA,FTB
2631,2,1.3,1.6,3.8,6.2,4.5,2017-12-14 23:59:00.0,v+ v,BALTIMORE,CLEVELAND,FTB
2631,5,5.2,7.5,4.0,1.4,1.2,2017-12-14 23:59:00.0,h+ h,CINCINNATI,MINNESOTA,FTB
2631,7,1.3,1.6,3.8,6.2,4.5,2017-12-14 23:59:00.0,v,PHILADELPHIA,NEW YORK-G,FTB
2631,6,2.8,3.4,3.2,2.4,1.8,2017-12-14 23:59:00.0,h,ARIZONA,WASHINGTON,FTB
2631,9,2.5,3.1,2.9,2.7,2.1,2017-12-14 23:59:00.0,v+ v,LOS ANGELES-R,SEATTLE,FTB
2631,18,1.4,1.8,3.6,5.5,4.0,2017-12-14 23:59:00.0,h+ h,WESTERN KENTUCKY,GEORGIA ST.,CFB
2631,13,1.45,1.9,3.5,5.2,3.9,2017-12-14 23:59:00.0,t,ATLANTA,TAMPA BAY,FTB
2631,12,1.8,2.4,3.2,3.4,2.8,2017-12-14 23:59:00.0,t,DALLAS,OAKLAND,FTB
2631,72,5.75,7.8,4.0,1.5,1.25,2017-12-14 20:00:00.0,h+ h,VALPARAISO,NORTHWESTERN,CBK
2631,71,8.0,9.0,5.0,1.2,1.1,2017-12-13 22:00:00.0,h+ h,PORTLAND STATE,OREGON,CBK
2631,70,2.4,3.1,2.2,3.7,3.0,2017-12-13 21:00:00.0,t,HOUSTON,LOUISIANA ST.,CBK
2631,15,2.2,2.8,2.8,3.0,2.4,2017-12-14 23:59:00.0,h+ h,LOS ANGELES-CH,KANSAS CITY,FTB
2631,14,3.2,3.9,3.4,2.2,1.65,2017-12-14 23:59:00.0,h+ h,CHICAGO,DETROIT,FTB
2631,11,2.0,2.6,3.0,3.2,2.6,2017-12-14 23:59:00.0,t,NEW ENGLAND,PITTSBURGH,FTB
2631,10,2.5,3.1,2.9,2.7,2.1,2017-12-14 23:59:00.0,t,TENNESSEE,SAN FRANCISCO,FTB
2631,39,3.6,4.6,2.6,2.4,1.8,2017-12-13 19:00:00.0,v+ v,LOS ANGELES-C,ORLANDO,BKL
2631,38,3.0,3.7,2.2,3.1,2.4,2017-12-13 19:00:00.0,t,OKLAHOMA CITY,INDIANA,BKL
2631,59,3.6,0.0,3.0,0.0,1.85,2017-12-13 14:45:00.0,v,LEICESTER CITY,SOUTHAMPTON,SCR
2631,48,3.0,3.7,2.2,3.1,2.4,2017-12-14 19:30:00.0,v,NEW YORK,BROOKLYN,BKL
2631,17,1.4,1.8,3.6,5.5,4.0,2017-12-14 23:59:00.0,v+ v,TROY,NORTH TEXAS,CFB
2631,16,2.0,2.6,3.0,3.2,2.6,2017-12-14 20:15:00.0,v+ v,DENVER,INDIANAPOLIS,FTB
2631,19,4.3,5.8,3.7,1.7,1.35,2017-12-14 23:59:00.0,v+ v,BOISE ST.,OREGON,CFB
2631,32,1.9,2.7,7.0,2.4,1.7,2017-12-14 20:00:00.0,v+ v,CHICAGO,WINNIPEG,HKY
2631,57,4.0,0.0,3.2,0.0,1.7,2017-12-13 14:30:00.0,h,HANNOVER 96,HERTHA BSC BERLIN,SCR
